Date,Close,MA_20,MA_50,MA_100,MA_200,RSI_14,MACD,Signal_Line
2024-12-11 00:00:00-05:00,238.48159790039062,240.30450134277345,227.04602020263673,216.2667851257324,203.2196487426758,55.385821965882386,3.326552780451806,4.6913328303319055
2024-12-12 00:00:00-05:00,236.52305603027344,240.32261810302734,227.74135162353517,216.58486236572264,203.5150933074951,43.142256177967276,2.8350721712303653,4.320080698511598
2024-12-13 00:00:00-05:00,234.9660186767578,240.22811889648438,228.44564239501952,216.9043048095703,203.79466903686523,29.836102902592273,2.2934923931128424,3.9147630374318467
2024-12-16 00:00:00-05:00,234.61346435546875,239.94755783081055,229.001083984375,217.21944305419922,204.07618713378906,23.184844876742517,1.8149170952471536,3.4947938489949086
2024-12-17 00:00:00-05:00,233.41876220703125,239.6209716796875,229.53831146240233,217.4878872680664,204.34504348754882,22.18501611932632,1.3239782478103734,3.0606307287580017
2024-12-18 00:00:00-05:00,225.59439086914062,238.9981559753418,229.9225765991211,217.69161666870116,204.56578018188478,16.143706549778017,0.3000851039434451,2.508521603795091
2024-12-19 00:00:00-05:00,228.13072204589844,238.61526184082032,230.30527557373046,217.87846786499023,204.7944831085205,23.141101769827543,-0.303201739446763,1.94617693514672
2024-12-20 00:00:00-05:00,232.67453002929688,238.26468353271486,230.7902102661133,218.13401916503906,205.05389236450196,36.63889355544762,-0.40993806833384383,1.4749539344506073
2024-12-23 00:00:00-05:00,233.44815063476562,237.7672149658203,231.1055352783203,218.44441467285156,205.31548568725586,39.867655688718315,-0.42717841368278187,1.0945274648239296
2024-12-24 00:00:00-05:00,237.28689575195312,237.3764877319336,231.5134991455078,218.8790432739258,205.5959359741211,48.40786453738578,-0.12959299497902066,0.8497033728633395
2024-12-26 00:00:00-05:00,238.09967041015625,237.0420669555664,231.9198959350586,219.363067779541,205.87299194335938,46.45238011994856,0.1698715422093926,0.7137370067325502
2024-12-27 00:00:00-05:00,236.17051696777344,236.62000198364257,232.2632278442383,219.77485290527343,206.13299217224122,40.64108181968102,0.2486663147770969,0.6207228683414596
2024-12-30 00:00:00-05:00,234.35887145996094,236.11078109741212,232.5550503540039,220.1679374694824,206.4003419494629,42.84350462536161,0.1630475768234021,0.5291878100378481
2024-12-31 00:00:00-05:00,234.7407989501953,235.7905601501465,232.83590545654297,220.5292184448242,206.6583903503418,44.88807768537947,0.12457642719945738,0.44826553347016995
2025-01-02 00:00:00-05:00,235.02476501464844,235.5545555114746,233.16885711669923,220.87640350341798,206.90650306701662,44.19978503972771,0.11566810226869961,0.3817460472298759
2025-01-03 00:00:00-05:00,238.23678588867188,235.54868087768554,233.54411376953124,221.25191284179687,207.16523880004883,52.75939317968401,0.36360007579474996,0.3781168529428507
2025-01-06 00:00:00-05:00,237.07528686523438,235.38288650512695,233.91004577636718,221.5987744140625,207.40594535827637,53.44009516485869,0.46104998964156607,0.39470348028259383
2025-01-07 00:00:00-05:00,239.35890197753906,235.2392219543457,234.29090118408203,221.94608612060546,207.64493423461914,57.28091833165628,0.71431423321377,0.45862563086882907
2025-01-08 00:00:00-05:00,239.3195343017578,235.26740951538085,234.72326232910157,222.28025375366212,207.89546676635743,59.386315323961405,0.90145986035796,0.5471924767666553
2025-01-10 00:00:00-05:00,236.11061096191406,235.1816665649414,235.02896728515626,222.55877822875976,208.13861541748048,69.60708504385478,0.7818283917186477,0.5941196597570537
2025-01-13 00:00:00-05:00,240.38259887695312,235.27671661376954,235.47103424072264,222.86561767578124,208.39874565124512,71.45458150234094,1.0199756685802015,0.6792908615216833
2025-01-14 00:00:00-05:00,243.59152221679688,235.6301399230957,235.94770568847656,223.21359817504882,208.65668426513673,70.0546034522388,1.4509171272076458,0.8336161146588759
2025-01-15 00:00:00-05:00,248.39503479003906,236.30159072875978,236.56921508789063,223.60883499145507,208.9348873901367,73.91649775156955,2.1552008442004933,1.0979330605671995
2025-01-16 00:00:00-05:00,250.2849578857422,237.08516540527344,237.2085452270508,224.0032130432129,209.22908393859862,72.18156867544548,2.8331924837330575,1.4449849452003711
2025-01-17 00:00:00-05:00,255.09829711914062,238.1691421508789,238.00603240966797,224.42937286376954,209.54773208618164,75.52361322912695,3.716065502170892,1.8992010565944755
2025-01-21 00:00:00-05:00,258.90765380859375,239.83480529785157,238.8462158203125,224.88525604248048,209.88812141418458,82.31542312768671,4.669307112901407,2.453222267855862
2025-01-22 00:00:00-05:00,258.7206115722656,241.36429977416992,239.18185974121093,225.32943817138673,210.23483528137206,86.30076936474092,5.348016605442979,3.0321811353732855
2025-01-23 00:00:00-05:00,261.78192138671875,242.819669342041,239.7879019165039,225.79342987060548,210.58814414978028,87.31375935230092,6.063030049408354,3.6383509181802998
2025-01-24 00:00:00-05:00,260.68927001953125,244.1817253112793,240.36033966064454,226.237540435791,210.9310050201416,84.64106280849914,6.466968336051082,4.204074401754456
2025-01-27 00:00:00-05:00,261.6834716796875,245.40155410766602,240.90741973876953,226.66638442993164,211.28527351379395,83.6629520482103,6.78905609094258,4.721070739592081
2025-01-28 00:00:00-05:00,262.9532470703125,246.64423294067382,241.47460693359375,227.1517250061035,211.65402168273926,87.03843314711521,7.065328510227175,5.1899222937191
2025-01-29 00:00:00-05:00,262.4020080566406,247.9558074951172,241.99943267822266,227.6409942626953,212.0202072906494,84.70184939820221,7.157291213587712,5.583396077692822
2025-01-30 00:00:00-05:00,264.0261535644531,249.4391716003418,242.54283569335936,228.16305130004883,212.45568756103515,85.51196465237304,7.277338657429766,5.922184593640211
2025-01-31 00:00:00-05:00,263.1107177734375,250.8576675415039,243.00055633544923,228.72627365112305,212.88610664367675,91.54777452028715,7.215434071328332,6.180834489177836
2025-02-03 00:00:00-05:00,262.6283874511719,252.23784866333008,243.4541143798828,229.24233413696288,213.32422897338867,88.7514273624044,7.046229665383464,6.353913524418962
2025-02-04 00:00:00-05:00,263.7406921386719,253.51304397583007,243.96791412353517,229.87901458740234,213.77139755249024,87.8650309000234,6.922094055564742,6.467549630648119
2025-02-05 00:00:00-05:00,266.191650390625,254.9688621520996,244.5759750366211,230.52395034790038,214.2251584625244,86.68798139805261,6.941470585856109,6.562333821689718
2025-02-06 00:00:00-05:00,272.5602722167969,256.6289306640625,245.2334585571289,231.23870391845702,214.68874168395996,88.76298640433727,7.3855847585612935,6.726984009064034
2025-02-07 00:00:00-05:00,271.47747802734375,258.2368278503418,245.79505767822266,231.9648210144043,215.12943969726564,82.75552289779571,7.5629945054416226,6.894186108339552
2025-02-10 00:00:00-05:00,266.7921447753906,259.7709045410156,246.22887176513672,232.60962982177733,215.5334986114502,65.23388071582298,7.242043996369375,6.9637576859455175
2025-02-11 00:00:00-05:00,270.68017578125,261.2857833862305,246.7467135620117,233.2797900390625,215.952448348999,70.21621894889755,7.218212948459723,7.014648738448359
2025-02-12 00:00:00-05:00,271.13299560546875,262.66285705566406,247.2771371459961,233.9712191772461,216.372258682251,67.33565368521818,7.15340544164809,7.0424000790883055
2025-02-13 00:00:00-05:00,271.9893493652344,263.84257278442385,247.82605834960938,234.6424996948242,216.79576988220214,71.1340123808404,7.089423159977571,7.051804695266159
2025-02-14 00:00:00-05:00,272.2551574707031,264.9410827636719,248.4482571411133,235.31050094604493,217.22162651062013,70.32551284202671,6.979707509988486,7.037385258210625
2025-02-18 00:00:00-05:00,275.5625,265.9642929077148,249.16460998535158,236.0081689453125,217.67147300720214,72.4815818397484,7.078040720909769,7.045516350750455
2025-02-19 00:00:00-05:00,274.8734436035156,266.76258239746096,249.8949932861328,236.69748657226563,218.11729347229004,72.12711950671724,7.01945351583322,7.040303783767008
2025-02-20 00:00:00-05:00,262.6185607910156,266.9574798583984,250.339541015625,237.27788146972657,218.5028074645996,48.18665601504647,5.915960597857804,6.815435146585168
2025-02-21 00:00:00-05:00,260.09869384765625,266.8733184814453,250.69687103271485,237.8370683288574,218.88128784179688,46.27376982832566,4.78296723817482,6.408941564903099
2025-02-24 00:00:00-05:00,257.2441101074219,266.70106048583983,251.0666375732422,238.3607015991211,219.2382841491699,43.70830367548153,3.6130715470292785,5.849767561328335
2025-02-25 00:00:00-05:00,253.36587524414062,266.2851806640625,251.37744567871093,238.84204849243164,219.57709915161132,38.61278886554622,2.3459371384109886,5.149001476744866
2025-02-26 00:00:00-05:00,254.73411560058594,265.87422409057615,251.70249603271483,239.3742581176758,219.90388053894043,37.11825123562582,1.435581067347698,4.406317394865433
2025-02-27 00:00:00-05:00,254.989990234375,265.5036231994629,252.07183471679687,239.90659317016602,220.22298774719238,27.09770835073651,0.7263908848243545,3.6703320928572176
2025-02-28 00:00:00-05:00,260.50225830078125,265.3274284362793,252.58255950927733,240.51410095214842,220.5635099029541,37.17509450110549,0.6022046800555927,3.056706610296893
2025-03-03 00:00:00-05:00,256.5354309082031,264.99866409301757,253.02099884033203,241.0110414123535,220.8843914794922,37.80999828806374,0.18160299337802144,2.4816858869131186
2025-03-04 00:00:00-05:00,246.32794189453125,264.1836418151855,253.27918243408203,241.4087469482422,221.14078125,24.83735192024379,-0.9642704202762502,1.792494625475245
2025-03-05 00:00:00-05:00,247.58787536621094,263.3760009765625,253.71905212402345,241.82081436157227,221.4005669403076,26.070457443320876,-1.7505381406944593,1.083888072241304
2025-03-06 00:00:00-05:00,242.67608642578125,262.2002227783203,254.00995941162108,242.15761749267577,221.63405128479005,22.47694513595664,-2.7384343255499175,0.31942359268305975
2025-03-07 00:00:00-05:00,238.48284912109375,260.49635162353513,254.12612579345702,242.45816802978516,221.83534141540528,20.46823279759103,-3.8157230949638574,-0.5076057448463237
2025-03-10 00:00:00-04:00,228.5805206298828,258.3515037536621,254.02877319335937,242.56715423583984,222.03169357299805,13.165609650647568,-5.406198072066104,-1.4873242102902797
2025-03-11 00:00:00-04:00,225.54879760742188,256.28933639526366,253.79401123046875,242.65375518798828,222.19381866455078,12.699125929885142,-6.832534456806172,-2.5563662595934584
2025-03-12 00:00:00-04:00,224.32821655273438,253.97173843383788,253.51858215332032,242.71923904418946,222.35569686889647,15.243033221253228,-7.969539122069818,-3.6390008320887306
2025-03-13 00:00:00-04:00,221.6606903076172,251.4981231689453,253.2283856201172,242.74580673217773,222.51096466064453,15.202280918169023,-8.982327900766421,-4.707666245824269
2025-03-14 00:00:00-04:00,228.79705810546875,249.33850860595703,253.11714935302734,242.83609985351563,222.6835717010498,26.09990344099772,-9.104177770278284,-5.586968550715072
2025-03-17 00:00:00-04:00,230.2637176513672,247.23893661499022,253.0276077270508,242.93175659179687,222.86936820983885,29.770739420350964,-8.978894396345197,-6.265353719841097
2025-03-18 00:00:00-04:00,231.28741455078125,245.0251823425293,252.95286071777343,243.06085891723632,223.06701034545898,29.34440734050422,-8.696751893209665,-6.751633354514811
2025-03-19 00:00:00-04:00,235.36251831054688,243.04963607788085,252.89537536621094,243.2197445678711,223.27912353515626,33.79917468496514,-8.051512288626895,-7.011609141337229
2025-03-20 00:00:00-04:00,235.2640838623047,241.68191223144532,252.85915130615234,243.38459854125978,223.47477348327638,27.123460994053517,-7.462079878758004,-7.101703288821384
2025-03-21 00:00:00-04:00,237.84303283691406,240.5691291809082,252.82883392333986,243.55986755371094,223.68723838806153,32.61942481543625,-6.7095077889630375,-7.023264188849716
2025-03-24 00:00:00-04:00,244.17227172851562,239.9155372619629,252.925888671875,243.8245755004883,223.94422317504882,47.83981802813249,-5.538527604306864,-6.726316871941146
2025-03-25 00:00:00-04:00,247.19415283203125,239.60695114135743,253.14755950927736,244.0882633972168,224.2255128479004,49.61891070166334,-4.316914122551566,-6.24443632206323
2025-03-26 00:00:00-04:00,247.09571838378906,239.22503128051758,253.28182189941407,244.37642807006836,224.50800415039063,54.7173775455793,-3.318466260950032,-5.659242309840591
2025-03-27 00:00:00-04:00,244.2313232421875,238.6870979309082,253.29461791992188,244.62116180419923,224.76146072387695,56.314878312724694,-2.726888018729568,-5.0727714516183875
2025-03-28 00:00:00-04:00,239.04393005371094,237.6141815185547,253.10759582519532,244.83840545654297,224.9906258392334,62.82268481847074,-2.6461342882218446,-4.587444018939079
2025-03-31 00:00:00-04:00,241.45553588867188,236.8601867675781,252.9310073852539,245.06977630615233,225.2572575378418,69.79421658525915,-2.360331506394459,-4.142021516430155
2025-04-01 00:00:00-04:00,239.8412322998047,236.5358512878418,252.62586608886718,245.3159492492676,225.5295140838623,69.11694634601665,-2.2382899379049093,-3.7612752007251062
2025-04-02 00:00:00-04:00,241.96737670898438,236.25482635498048,252.287060546875,245.56663818359374,225.80209266662598,75.36268232264577,-1.9475587853599734,-3.39853191765208
2025-04-03 00:00:00-04:00,225.10585021972656,235.37631454467774,251.61476531982422,245.3983125305176,225.98978302001953,46.29082238935272,-3.042662601906784,-3.327358054503021
2025-04-04 00:00:00-04:00,208.25930786132812,233.86513748168946,250.5443130493164,245.16610748291015,226.08743286132812,33.1093001154172,-5.20985942577542,-3.703858328757501
2025-04-07 00:00:00-04:00,212.37933349609375,233.055078125,249.57811431884767,244.9692269897461,226.19590675354004,36.14467342102097,-6.519771024314849,-4.267040867868971
2025-04-08 00:00:00-04:00,214.7859649658203,232.5169364929199,248.64016418457032,244.77379196166993,226.30833145141602,34.544132098641185,-7.279773657787075,-4.869587425852592
2025-04-09 00:00:00-04:00,232.0880889892578,232.9049301147461,248.02286102294923,244.74873397827147,226.51873680114747,48.10431814944467,-6.412030515101748,-5.178076043702424
2025-04-10 00:00:00-04:00,224.9275665283203,233.06827392578126,247.27337219238282,244.63640243530273,226.68085319519042,42.69080142227602,-6.230312972672664,-5.388523429496472
2025-04-11 00:00:00-04:00,233.9302215576172,233.32493209838867,246.6714535522461,244.60714462280274,226.89190307617187,44.37399513625412,-5.298780445951849,-5.370574832787548
2025-04-14 00:00:00-04:00,232.4644317626953,233.4349678039551,246.05852783203125,244.52954208374024,227.0987213897705,41.76817095801893,-4.625491407848642,-5.221558147799767
2025-04-15 00:00:00-04:00,230.88973999023438,233.41508407592772,245.4237548828125,244.43893463134765,227.28924507141113,41.09016767925661,-4.17089003610829,-5.0114245254614715
2025-04-16 00:00:00-04:00,227.40354919433594,233.0171356201172,244.6970120239258,244.33246307373048,227.44738319396973,40.81113783497384,-4.045290050102949,-4.818197630389768
2025-04-17 00:00:00-04:00,229.73097229003906,232.7404800415039,243.96779846191407,244.27188674926757,227.60171966552736,44.75067120235702,-3.715121950297913,-4.597582494371397
2025-04-21 00:00:00-04:00,226.7895050048828,232.18780364990235,243.0523831176758,244.14292083740236,227.72499061584472,41.78245069015571,-3.6487526304597395,-4.407816521589066
2025-04-22 00:00:00-04:00,233.32608032226562,231.64549407958984,242.2893551635742,244.04220642089842,227.88162185668946,46.54032024261521,-3.0337364413883563,-4.133000505548924
2025-04-23 00:00:00-04:00,238.56524658203125,231.21404876708985,241.72481719970702,243.97684448242188,228.07783203125,48.25121643528068,-2.09937446693354,-3.726275297825847
2025-04-24 00:00:00-04:00,242.2891082763672,230.97371826171874,241.1569958496094,243.95185470581055,228.2908122253418,60.21187989953905,-1.0463397994571721,-3.1902881981521123
2025-04-25 00:00:00-04:00,241.2095947265625,230.8226318359375,240.55852783203125,243.91783248901368,228.48642318725587,74.09822081403851,-0.2955035790602949,-2.611331274333749
2025-04-28 00:00:00-04:00,240.88275146484375,230.91457290649413,239.93639587402345,243.8812271118164,228.67957260131837,72.07053781694498,0.2700530123848637,-2.0350544169900266
2025-04-29 00:00:00-04:00,242.26930236816406,230.95526123046875,239.33667877197266,243.89246795654296,228.88135803222656,71.62224846183729,0.8206834280282749,-1.4639068479863664
2025-04-30 00:00:00-04:00,242.26930236816406,231.07666473388673,238.67081481933593,243.91771240234374,229.09535842895508,61.006419405091584,1.2427365066317861,-0.9225781770627359
2025-05-01 00:00:00-04:00,244.5175018310547,231.20417098999025,238.06369598388673,243.97934463500977,229.29573181152344,73.69429511720855,1.7385861805644822,-0.39034530553729235
2025-05-02 00:00:00-04:00,250.08348083496094,232.45305252075195,237.81299438476563,244.0762677001953,229.5065616607666,71.30910215212631,2.551269165517766,0.19797758867371928
2025-05-05 00:00:00-04:00,250.1330108642578,234.54673767089844,237.61368072509765,244.15527587890625,229.70182304382325,74.21282514743976,3.1628634248351375,0.7909547559060031
2025-05-06 00:00:00-04:00,246.8548126220703,236.27051162719727,237.40589477539064,244.2362661743164,229.91422370910644,70.90243796215978,3.3444799970051804,1.3016598041258387
2025-05-07 00:00:00-04:00,246.99346923828125,237.88088684082032,237.27844665527343,244.32794616699218,230.128291015625,78.11253642042163,3.4597193776679944,1.73327171883427
2025-05-08 00:00:00-04:00,251.0342559814453,238.82819519042968,237.20444946289064,244.45347274780272,230.36012893676758,79.138411063201,3.832921602682802,2.1532016956039763
2025-05-09 00:00:00-04:00,250.64801025390625,240.11421737670898,237.11760986328125,244.59472229003907,230.58979232788087,85.08592690793728,4.050824865068137,2.5327263294968088
2025-05-12 00:00:00-04:00,257.551025390625,241.29525756835938,237.05858520507812,244.82057235717772,230.86243858337403,85.24495103998409,4.726051422116058,2.9713913480206586
2025-05-13 00:00:00-04:00,260.48260498046875,242.69616622924804,237.13752868652344,245.07926376342775,231.14935340881348,84.18289056342265,5.43507514295743,3.464128107008013
2025-05-14 00:00:00-04:00,263.08734130859375,244.30604629516603,237.4727166748047,245.37594955444337,231.43191841125488,83.6107695866148,6.136425114031653,3.998587508412741
2025-05-15 00:00:00-04:00,264.9195251464844,246.18184509277344,237.81934967041016,245.7692008972168,231.730408782959,87.40621088107848,6.762142176852819,4.551298442100757
2025-05-16 00:00:00-04:00,264.9888610839844,247.9447395324707,238.2656051635742,246.13778228759764,232.00812507629394,88.34278907483238,7.180845965509235,5.077207946782453
2025-05-19 00:00:00-04:00,262.3346252441406,249.72199554443358,238.74264068603514,246.4343832397461,232.28420120239258,80.67840517207189,7.215323328765265,5.504831023179015
2025-05-20 00:00:00-04:00,263.1269226074219,251.2120376586914,239.43356872558593,246.73117095947265,232.5877928161621,81.13544227737165,7.223312809540829,5.848527380451378
2025-05-21 00:00:00-04:00,258.5315246582031,252.2103515625,240.09322326660157,246.94361724853516,232.91133026123046,69.54962487542322,6.780670967366973,6.034956097834497
2025-05-22 00:00:00-04:00,258.16510009765625,253.00415115356446,240.7699609375,247.14427154541016,233.25366966247557,63.186891711213306,6.327368750379577,6.093438628343513
2025-05-23 00:00:00-04:00,258.2046813964844,253.85390548706056,241.50084075927734,247.36461318969725,233.56973304748536,63.174935729894706,5.903268156915544,6.05540453405792
2025-05-27 00:00:00-04:00,262.7406921386719,254.94680252075196,242.1797134399414,247.64843139648437,233.9081844329834,74.90692472397996,5.86556891176167,6.01743740959867
2025-05-28 00:00:00-04:00,260.9579772949219,255.88123626708983,242.7935986328125,247.91060317993163,234.21991081237792,70.82107820832499,5.626977505239267,5.93934542872679
2025-05-29 00:00:00-04:00,261.8294982910156,256.85924606323243,243.4044403076172,248.1786505126953,234.52752700805664,67.77563430298906,5.445444858732145,5.840565314727862
2025-05-30 00:00:00-04:00,261.46307373046875,257.70652465820314,243.92645141601562,248.41091339111327,234.83141311645508,67.81990426002655,5.211931625342686,5.714838576850827
2025-06-02 00:00:00-04:00,262.1167297363281,258.3081871032715,244.4635043334961,248.6613278198242,235.13005111694335,59.473948841220846,5.021727928706184,5.576216447221898
2025-06-03 00:00:00-04:00,263.71124267578125,258.98709869384766,244.98086853027343,248.90485122680664,235.42546867370606,57.09309061263019,4.942677883164379,5.449508734410395
2025-06-04 00:00:00-04:00,261.68096923828125,259.7284065246582,245.33104248046874,249.12846557617186,235.70435966491698,46.83029229211604,4.66245813870097,5.29209861526851
2025-06-05 00:00:00-04:00,259.43280029296875,260.3503730773926,245.5758154296875,249.36168746948243,235.9602328491211,37.86152651655809,4.2104382163334435,5.075766535481497
2025-06-06 00:00:00-04:00,263.17645263671875,260.9574829101563,245.8974301147461,249.58962600708008,236.22762184143068,46.55106129678562,4.106948285018916,4.882002885388982
2025-06-09 00:00:00-04:00,264.1767272949219,261.63391876220703,246.2963381958008,249.79547805786132,236.50453811645508,53.7409299708222,4.058857590369712,4.717373826385128
2025-06-10 00:00:00-04:00,266.01885986328125,262.0573104858398,246.8358367919922,249.97171630859376,236.79027565002443,55.6327487966295,4.1218756545408155,4.598274192016265
2025-06-11 00:00:00-04:00,265.57318115234375,262.3118392944336,247.31818969726564,250.12459854125976,237.06390579223634,66.35994560416108,4.08872312212668,4.496363978038348
2025-06-12 00:00:00-04:00,265.66229248046875,262.44058685302736,247.8346109008789,250.23023849487305,237.32980567932128,67.64567297885117,4.023262376500213,4.401743657730721
